path,converged,n_atoms,n_Mn,n_Ni,n_Ga,x_Mn,x_Ni,x_Ga,VEC,avg_en,avg_r,avg_mass,avg_nd,delta_en,delta_r,S_mix,S_mix_norm,delta_mass,has_Mn,has_Ni,has_Ga,n_elements,x_Mn_x_Ni,x_Mn_x_Ga,x_Ni_x_Ga,x_Mn_sq,x_Ni_sq,x_Ga_sq,Mn_excess,Mn_to_TM,VEC_m6,VEC_m7,VEC_m8,abs_VEC_m7p5,E_KS_eV,E_per_atom,E_fermi_eV,n_cg_steps,a,b,c,alpha,beta,gamma,volume,vol_per_atom,b_over_a,c_over_a,tetragonality,stress_xx,stress_yy,stress_zz,stress_yz,stress_xz,stress_xy,pressure_kbar,stress_anisotropy,total_Sz,abs_Sz,max_abs_Sz,net_moment_per_atom,abs_moment_per_atom,mag_ordering,avg_abs_Sz_Mn,avg_Sz_Mn,std_Sz_Mn,avg_abs_Sz_Ni,avg_Sz_Ni,std_Sz_Ni,avg_abs_Sz_Ga,avg_Sz_Ga,std_Sz_Ga,mag_frustration,sublattice_imbalance,max_charge_transfer,charge_std,avg_valence_Mn,std_valence_Mn,avg_charge_Mn,std_charge_Mn,avg_valence_Ni,std_valence_Ni,avg_charge_Ni,std_charge_Ni,avg_valence_Ga,std_valence_Ga,avg_charge_Ga,std_charge_Ga,charge_transfer_Mn_Ni,charge_transfer_Mn_Ga,charge_transfer_Ni_Ga,system_id,Mn_3d_up_integral,Mn_3d_up_center,Mn_3d_up_width,Mn_3d_up_skew,Mn_3d_dn_integral,Mn_3d_dn_center,Mn_3d_dn_width,Mn_3d_dn_skew,Mn_3d_dos_ef_up,Mn_3d_dos_ef_dn,Mn_3d_spin_pol_ef,Mn_3d_up_occ_filling,Mn_3d_up_occ_center,Mn_3d_dn_occ_filling,Mn_3d_dn_occ_center,Mn_3d_exchange_split,Mn_4s_up_integral,Mn_4s_up_center,Mn_4s_up_width,Mn_4s_up_skew,Mn_4s_dn_integral,Mn_4s_dn_center,Mn_4s_dn_width,Mn_4s_dn_skew,Mn_4s_dos_ef_up,Mn_4s_dos_ef_dn,Mn_4s_spin_pol_ef,Mn_4s_up_occ_filling,Mn_4s_up_occ_center,Mn_4s_dn_occ_filling,Mn_4s_dn_occ_center,Mn_4s_exchange_split,Ni_3d_up_integral,Ni_3d_dn_integral,Ni_3d_up_center,Ni_3d_dn_center,Ni_3d_up_width,Ni_3d_dn_width,Ni_3d_up_skew,Ni_3d_dn_skew,Ni_3d_dos_ef_up,Ni_3d_dos_ef_dn,Ni_3d_spin_pol_ef,Ni_3d_up_occ_filling,Ni_3d_dn_occ_filling,Ni_3d_up_occ_center,Ni_3d_dn_occ_center,Ni_3d_exchange_split,Ga_4p_up_integral,Ga_4p_up_center,Ga_4p_up_width,Ga_4p_up_skew,Ga_4p_dn_integral,Ga_4p_dn_center,Ga_4p_dn_width,Ga_4p_dn_skew,Ga_4p_dos_ef_up,Ga_4p_dos_ef_dn,Ga_4p_spin_pol_ef,Ga_4p_up_occ_filling,Ga_4p_up_occ_center,Ga_4p_dn_occ_filling,Ga_4p_dn_occ_center,Ga_4p_exchange_split,total_dos_ef_up,total_dos_ef_dn,total_spin_pol_ef,minority_dos_min_near_ef,half_metallic_proxy,E_form_eV,E_form_per_atom
calculation165,True,8,7,1,0,0.875,0.125,0.0,7.375,1.595,1.2675,55.40875,5.375,0.1190588089979065,0.0052184444005219,0.3767701612564367,0.3429509801981277,0.0223826729002463,1,1,0,2,0.109375,0.0,0.0,0.765625,0.015625,0.0,0.375,0.875,1.375,0.375,-0.625,0.125,-25272.8378,-3159.104725,-7.507729,16,9.849669,2.452626,3.485012,90.0,90.0,90.0,84.18936655921847,10.523670819902309,0.2490059310622519,0.3538202146691427,2.826294141885308,-0.001376,0.002784,-0.001384,0.0,-0.0,-0.0,-0.0128174130719999,0.004168,0.9860189999999998,7.846354999999999,1.403154,0.1232523749999999,0.980794375,FiM,1.1082237142857143,0.1281757142857142,1.1364330758676104,0.088789,0.088789,0.0,0.0,0.0,0.0,0.436695706077413,0.2275269899316885,0.091815,0.0594390418715626,15.013116285714286,0.051588681908547,-0.0131162857142857,0.0515886819085468,17.908185,0.0,0.091815,0.0,0.0,0.0,0.0,0.0,-0.1049312857142857,-0.0131162857142857,0.091815,system_173,50.86899118909101,-1.986918210219352,9.600461410029498,807.0128540714549,50.90635817228919,-1.8864488124994885,9.566590599531605,795.8804780087336,3.5130034164734063,3.581541287700428,-0.0096606440701825,20.86061068860246,-9.656004108332658,19.883974869779344,-9.654326827552092,-0.1004693977198636,2.9401506216885687,4.931067544479624,10.612612265692905,-855.6961635774035,2.947197700279731,4.75113200780975,10.802017648688672,-868.8282876783147,0.0041741732950799,3.1537270229896504e-06,0.9984900741520584,0.5576978027998888,-14.08757975261814,0.5937457066622135,-14.093601580365991,0.1799355366698733,6.166290384375427,6.197039799825488,-5.1040619396246125,-4.966735079305058,9.255476799272191,9.245381228173008,1264.492252861056,1246.741572377464,0.32829729265984,0.2363338541232519,0.1628734777748927,4.33818444399606,4.242343303139976,-10.004540185537868,-9.98214026087352,-0.1373268603195541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.019700216783224,4.020668336663341,-0.0001204074009396,3.67421,0.0,-25243.2578,-3155.407225
calculation166,True,10,10,0,0,1.0,0.0,0.0,7.0,1.55,1.27,54.94,5.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,-1.0,0.5,-29589.4828,-2958.94828,-7.78869,8,12.374726,2.457892,3.446853,90.0,90.0,90.0,104.8385847957941,10.48385847957941,0.1986219331240142,0.2785397430213808,3.590151944396817,-0.000373,0.000777,0.001186,0.0,0.0,0.0,-0.84915361602,0.001559,0.0003590000000002,7.736433,0.865046,3.590000000002203e-05,0.7736433,AFM,0.7736433,3.590000000002203e-05,0.7777302968856813,0.0,0.0,0.0,0.0,0.0,0.0,0.102924703998917,9.280332210051176e-05,0.004736,0.0021756784137367,14.9999998,0.0021756784137367,1.999999999999832e-07,0.0021756784137367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999832e-07,1.999999999999832e-07,0.0,system_174,72.21767778653253,-2.184001985510888,9.664932791864166,831.9622723187914,72.21754710046721,-2.1840473109198237,9.664899671536908,831.9563428118294,5.731028516807784,5.729925921533758,9.620448977071052e-05,28.986740288556536,-9.918897080123696,28.98691963273572,-9.918893154808584,4.5325408935426026e-05,4.003376794850095,5.340587797494689,10.47798690026354,-886.7709567427419,4.003325980162984,5.340360901854544,10.477914392709575,-886.7473670571977,0.0037434304103896,0.003770134424026,-0.0035541070350583,0.6994236267018762,-14.207866775097248,0.6994482757533496,-14.207510306121236,0.0002268956401456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.154884860139853,6.153179999999993,0.0001385156935093,4.119,0.0,-29555.1828,-2955.51828
calculation167,True,8,5,2,1,0.625,0.25,0.125,7.25,1.6725,1.2825,57.725,6.375,0.1607599141577277,0.0381489001769608,0.9002560512685369,0.8194483718728035,0.0831987927238649,1,1,1,3,0.15625,0.078125,0.03125,0.390625,0.0625,0.015625,0.125,0.7142857142857143,1.25,0.25,-0.75,0.25,-25990.0359,-3248.7544875,-6.94023,15,5.087793952675854,2.575818,6.909739099380888,90.0,89.13249035683629,90.0,90.54334935050996,11.317918668813745,0.5062740401751695,1.3581012052869803,1.3581012052869803,0.000806,-6.3e-05,0.001544,-0.0,2.7e-05,0.0,-1.2213926539859998,0.001607,1.1098589999999997,11.991299,2.622823,0.1387323749999999,1.4989123750000002,AFM,2.2681304,0.2669195999999999,2.2803256857356677,0.243358,-0.030404,0.243358,0.163931,-0.163931,0.0,0.6888517134402401,0.169429145118317,0.698318,0.2961413711027376,14.8835086,0.1588921856877799,0.1164914,0.1588921856877801,17.942069,0.0810950000000012,0.057931,0.081095,13.698318,0.0,-0.698318,0.0,0.0585603999999999,0.8148094,0.756249,system_175,36.64275248733269,-1.526461456708217,9.534849153107723,789.9543772614975,36.60390058073274,-1.39999169021032,9.425660259793256,757.9091606452356,4.190449598218586,3.1185248236601546,0.1466587119732863,15.153678307840668,-9.150475876811807,13.911953051658356,-9.161643773322638,-0.1264697664978973,1.8245122802914304,9.916044262081863,5.954645304248593,69.85512942980624,1.7172877671526765,11.05673939980958,3.5999978438977918,568.0198499515367,-0.0222576307804925,-0.006795177903152,0.0,0.0223257470622389,-11.522238162179274,-0.0366419622717467,0.0,-1.1406951377277164,12.40951434054167,12.397788954330371,-4.482893990311572,-4.537919057511668,8.880069279745445,8.849002914386896,1114.6569622046147,1108.6940825704287,1.2402533128855824,0.8987765090778993,0.1596409738197249,8.596231237315026,8.666189385721307,-9.23519062956388,-9.254169783960544,0.0550250672000958,3.3023612281237225,2.3769868915740413,9.234177422777243,161.44890996017878,3.4260236256756347,1.341574134985971,9.56329240875025,169.71366247993095,0.0666524100115383,0.0630084062356237,0.0281041249113251,0.6608108215398628,-10.280599674698506,0.8568867344336415,-10.858017918174406,1.0354127565880706,5.984398951048952,4.305268321678317,0.163186095805174,3.13546,0.0,-25958.7259,-3244.8407375
calculation168,True,8,7,1,0,0.875,0.125,0.0,7.375,1.595,1.2675,55.40875,5.375,0.1190588089979065,0.0052184444005219,0.3767701612564367,0.3429509801981277,0.0223826729002463,1,1,0,2,0.109375,0.0,0.0,0.765625,0.015625,0.0,0.375,0.875,1.375,0.375,-0.625,0.125,-25272.8382,-3159.104775,-7.509166,8,2.446127,9.857058,3.487993,90.0,90.0,90.0,84.10114683039862,10.512643353799827,4.029659130535741,1.4259247373501047,1.4259247373501047,-0.002199,0.001242,-0.000144,0.0,0.0,0.0,0.5879988246779999,0.003441,0.9392460000000002,7.517084,1.339205,0.11740575,0.9396355,FiM,1.0620634285714283,0.1223722857142857,1.0879141776420096,0.08264,0.08264,0.0,0.0,0.0,0.0,0.4344593123133279,0.2286526363221471,0.089235,0.0585240817655433,15.012747857142855,0.0511302327602995,-0.0127478571428571,0.0511302327602999,17.910765,0.0,0.089235,0.0,0.0,0.0,0.0,0.0,-0.1019828571428571,-0.0127478571428571,0.089235,system_176,50.86089305616208,-1.9937824027186184,9.60168971080597,807.2863801403918,50.89676914599765,-1.897461289147022,9.56921128111092,796.7312117540507,3.551471032179064,3.5490196393016924,0.0003452427431836,20.8554295907252,-9.661696462637476,19.911040441157887,-9.660178134272645,-0.0963211135715964,2.9266466601474725,4.927507629430194,10.615401351281696,-858.1659002640266,2.933738096819435,4.765405398384734,10.79590970806109,-871.1704277996564,0.0042523378100649,0.0018429589896353,0.3952849056584152,0.5547984852127519,-14.104146881579211,0.5885132520876368,-14.107728975634425,0.1621022310454591,6.1632289621629965,6.191637587337355,-5.112009068441153,-4.985798185909405,9.247048467456295,9.233550991593008,1263.2625922177676,1245.379494719941,0.3138790786196305,0.2469304424995003,0.1193785654468382,4.336588863317472,4.245291222543408,-10.0043344603482,-9.98393988218463,-0.1262108825317476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04277129470529,3.9967789830169775,0.0057207567711538,3.05865,0.0,-25243.2582,-3155.407275
calculation169,True,8,3,3,2,0.375,0.375,0.25,7.125,1.75,1.2975,60.04125,7.375,0.159687194226713,0.0505022829367289,1.0821955300387671,0.985056822321508,0.0969196009576307,1,1,1,3,0.140625,0.09375,0.09375,0.140625,0.140625,0.0625,-0.125,0.5,1.125,0.125,-0.875,0.375,-26708.1899,-3338.5237375,-6.621241,14,10.411147,2.664766,3.393673,90.0,90.0,90.0,94.15158818569846,11.768948523212307,0.2559531625093758,0.3259653331184355,3.067810893978294,-0.001126,0.001088,9.2e-05,-0.0,0.0,-0.0,-0.0288391794119999,0.002214,-4.883115,9.759536999999998,3.369299,-0.610389375,1.2199421249999998,FM,2.8254486666666665,-1.4222186666666663,2.498509373392108,0.3166083333333333,-0.3166083333333333,0.1650656911057601,0.166683,0.166683,0.013077,1.058033314069559,0.444952321478377,0.593466,0.3014735396713947,14.922092666666666,0.1011002808612433,0.0779073333333333,0.101100280861243,17.76629,0.1233024957736048,0.23371,0.1233024957736054,13.467426,0.1260399999999997,-0.467426,0.12604,-0.1558026666666666,0.5453333333333333,0.701136,system_177,21.950992945028936,-0.7733888433791364,9.215713215442404,703.4966605274866,21.92712858896055,-1.6903845212137505,9.628823855203908,822.5124836447164,1.5192850030241738,1.562752019314287,-0.0141033400880866,6.684696172525539,-8.861151558163245,10.72000732568875,-8.969884950877857,0.916995677834614,0.9438541075500338,10.358011201085656,5.6361715682201385,124.05879047861168,1.0156678326486894,10.077374300440615,5.0731359958376245,282.6341693720259,-0.0033839804615384,0.0051063497142857,-4.929448294714885,-0.0005593997623541,0.0,-0.01718881628114,0.0,0.2806369006450406,19.119285085717763,18.98521584375169,-3.437630249585125,-3.783537670084524,9.089835975514342,9.169572763041216,1089.259211511089,1138.7004253773548,1.3649073130417586,0.5928860345494517,0.3943323637513483,12.593362403587909,13.571747869163442,-8.620232713234023,-8.764882920458646,0.3459074204993992,6.240675703775814,2.2349210811135305,8.380884124336438,313.450040953046,6.09646099712891,2.736870220109159,7.997871022649368,360.3294142678864,0.1023784336879119,0.1200097036527474,-0.0792815218278818,1.293418039255204,-8.681114257981962,1.0745922472631109,-7.865995952801298,-0.5019491389956285,3.303657190059937,2.5772015596903137,0.1235288350362903,1.78232,0.0,-26675.1499,-3334.3937375
calculation170,True,8,6,1,1,0.75,0.125,0.125,6.875,1.6275000000000002,1.285,57.25625,6.0,0.1365421180442137,0.0371182568644726,0.7356219397587946,0.6695919455357792,0.0850238411358771,1,1,1,3,0.09375,0.09375,0.015625,0.5625,0.015625,0.015625,0.25,0.8571428571428571,0.875,-0.125,-1.125,0.625,-24389.1649,-3048.6456125,-7.171466,16,10.239816,2.575103,3.417964,90.0,90.0,90.0,90.1268602508696,11.2658575313587,0.2514794211145981,0.3337915446918187,2.99588175884825,-0.000576,0.001933,0.002515,0.0,0.0,0.0,-2.067875975616,0.003091,-0.447387,11.990815,2.574474,-0.055923375,1.498851875,AFM,1.9527285,-0.0288238333333332,1.9826243218252768,0.247229,-0.247229,0.0,0.027215,-0.027215,0.0,0.562133399525521,0.3534917703822471,0.389667,0.205725558105597,14.990000166666666,0.1136236782928876,0.0099998333333333,0.1136236782928873,17.670331,0.0,0.329669,0.0,13.389667,0.0,-0.389667,0.0,-0.3196691666666666,0.3996668333333333,0.719336,system_178,43.42208050130272,-1.6940944508704412,9.442026450045994,773.952411634693,43.375843523419086,-1.7415637934474488,9.438974913309794,774.94281703203,2.459710814726369,3.49429943425714,-0.1737633252659247,17.310874701238664,-9.320704729441363,17.534137713838188,-9.323305650417891,0.0474693425770076,2.5332796239703503,6.387020895708938,10.404041462547156,-1008.8294055415404,2.4736150899430176,6.617429444784354,10.218285733056854,-1027.1595990414298,0.0026403663846153,-0.0002982302461538,1.2546651676274931,0.3735988720469909,-14.76513011602803,0.3369546512286954,-15.138666171163797,-0.2304085490754159,6.363514930078626,6.332500765439144,-4.115234427991396,-4.38323298644503,9.310334779713124,9.363758753615455,1178.4706196520035,1216.8397318710752,0.285696292891209,0.313802205360439,-0.0468823734357915,4.243513145086614,4.477862010339789,-9.399585717095045,-9.502242584935026,0.2679985584536339,3.0813200092262383,2.844588357251341,8.40016187430437,359.0759675609211,3.126461821648609,2.39349455796093,8.490710730718419,361.88342472258506,0.0532647147967032,0.0864160996593406,-0.2373367093522339,0.5514104651295006,-8.298704614796247,0.6205197139322658,-8.636097848404745,0.4510937992904109,2.9973482927072888,4.211705161838159,-0.168448864582242,2.75966,0.0,-24359.9949,-3044.9993625
calculation171,True,2,1,1,0,0.5,0.5,0.0,8.5,1.73,1.26,56.815,6.5,0.1799999999999999,0.0079365079365079,0.6931471805599453,0.6309297535714574,0.0330018481034937,1,1,0,2,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.5,2.5,1.5,0.5,1.0,-7518.9888,-3759.4944,-6.823081,10,2.426891,2.426891,3.563962,90.0,90.0,90.0,20.991023123442694,10.495511561721347,1.0,1.4685299010132715,1.4685299010132715,0.000977,0.000977,-0.001255,0.0,-0.0,-0.0,-0.3733071557219999,0.002232,-1.710812,1.710812,1.418066,-0.855406,0.855406,FM,1.418066,-1.418066,0.0,0.292746,-0.292746,0.0,0.0,0.0,0.0,0.6577695269848469,0.0,0.23633,0.23633,15.23633,0.0,-0.23633,0.0,17.76367,0.0,0.23633,0.0,0.0,0.0,0.0,0.0,-0.47266,-0.23633,0.23633,system_179,7.552806646171613,-0.8284200988188481,9.14689427477725,654.3353327295965,7.550847004892451,-1.744152890172979,9.598597649069688,774.8947052712955,0.1650668481603893,1.6706769394641858,-0.8201635225207724,2.245619295254256,-8.954362290708254,3.665211429001976,-9.027767532907976,0.9157327913541308,0.5668084198277799,0.534671276578694,12.022644893249248,-125.65341973296606,0.5873928088109437,1.671385861946333,11.734603895493873,-339.9676586916762,-0.0011816944090909,0.0092396736638861,-1.293297952681548,0.2168604625380657,-13.664284694083689,0.1908238680966233,-13.692537228344062,-1.1367145853676393,6.115533212538266,6.09468486381336,-4.593770179505786,-4.87159119250045,8.780773417029557,8.983520542969536,1106.1073602875656,1192.280276980796,0.2068844078473522,0.4012468992714785,-0.3196061264218834,4.140302971466848,4.461919795528591,-9.30762190779646,-9.441585374969383,0.2778210129946634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4328967964535463,2.151145572177822,-0.6649460537422774,0.19985,0.0,-7509.9888,-3754.9944
calculation172,True,6,5,0,1,0.8333333333333334,0.0,0.1666666666666666,6.333333333333334,1.5933333333333333,1.2933333333333334,57.40333333333333,5.833333333333334,0.0968962790249908,0.040341432583759,0.4505612088663046,0.410118486306518,0.0959557653662589,1,0,1,2,0.0,0.1388888888888889,0.0,0.6944444444444445,0.0,0.0277777777777777,0.3333333333333333,1.0,0.3333333333333339,-0.6666666666666661,-1.666666666666666,1.166666666666666,-16869.9259,-2811.6543166666665,-7.369104,12,7.675062,2.583816,3.453257,90.0,90.0,90.0,68.48135998586729,11.413559997644548,0.3366508309639714,0.4499321308414186,2.2225574291169177,0.002241,0.000577,0.002227,0.0,0.0,0.0,-2.69432703951,0.001664,2.31267,9.45245,2.167599,0.385445,1.575408333333333,FiM,1.8486642,0.5043597999999999,1.7980133408768022,0.0,0.0,0.0,0.209129,-0.209129,0.0,0.4169160735229617,0.3931400614698363,0.374903,0.2393811095770368,14.9250194,0.1871668680312841,0.0749805999999999,0.1871668680312838,0.0,0.0,0.0,0.0,13.374903,0.0,-0.374903,0.0,0.0749805999999999,0.4498835999999999,0.374903,system_180,36.15260879414545,-2.009166842578392,9.558937587827758,817.7057567699766,36.1776793658588,-1.7044119751948013,9.391833445910294,767.850689474177,2.583215163357312,2.7028767173221606,-0.0226370552510085,15.7667965554943,-9.466460817605734,13.343070860029684,-9.436357137761869,-0.3047548673835907,1.7022804107326306,10.007918322819895,6.353776276706002,-88.94073650252709,1.5795812583619124,10.984451267300075,4.903319453600305,199.3763171757873,-0.0071751794555458,-7.978281924869832e-05,0.0,0.0120757631033257,-23.57834516438329,-0.0088092570687231,0.0,-0.9765329444801818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.981582032577019,2.5772546931451785,8.741827608796033,385.2244034596004,3.1018646703246486,1.2419935993254358,9.05543023583849,356.39703582408697,0.0715898090096928,0.0315415407647333,0.3883229331581033,0.5574982906018168,-8.719230331544502,0.7805283711873607,-9.74994289740785,1.335261093819743,2.8620038576423608,2.9219303336663347,-0.0103608502520694,2.31874,0.0,-16849.7559,-2808.29265
calculation173,True,8,7,0,1,0.875,0.0,0.125,6.5,1.5825,1.2875,56.7875,5.625,0.0859869176095992,0.0359616683057322,0.3767701612564367,0.3429509801981277,0.0860757305250598,1,0,1,2,0.0,0.109375,0.0,0.765625,0.0,0.015625,0.375,1.0,0.5,-0.5,-1.5,1.0,-22787.8219,-2848.4777375,-7.367192,14,10.229464,2.57653,3.423074,90.0,90.0,90.0,90.22032135451128,11.27754016931391,0.2518734119402541,0.3346288720503831,2.98838529345261,-0.006142,-0.001844,0.00182,-0.0,-0.0,-0.0,3.2930070417479995,0.007962,2.0697399999999995,13.551482,2.082836,0.2587174999999999,1.69393525,FiM,1.908323571428572,0.3232795714285713,1.890829565475872,0.0,0.0,0.0,0.193217,-0.193217,0.0,0.3517502332114978,0.2649907926537372,0.345868,0.1703411434536864,14.950590428571427,0.1167506669052313,0.0494095714285714,0.1167506669052315,0.0,0.0,0.0,0.0,13.345868,0.0,-0.345868,0.0,0.0494095714285714,0.3952775714285714,0.345868,system_181,50.516989863063856,-2.031457818122413,9.506000491588582,805.1480062250092,50.54312289376556,-1.8339134032738469,9.405928702988978,773.9643314869744,2.918325257843514,4.27070951891711,-0.1881176406943158,21.45198894990253,-9.518322157319377,19.23315172104336,-9.511940924798784,-0.1975444148485656,2.625739374227234,8.322013959578404,8.239789658189581,-526.8417245237993,2.500315835552297,8.88112890754238,7.726043301404116,-450.7147307139265,0.0018293499613387,-0.0014178525865569,7.891186546736836,0.1784184786872449,-13.9652148719711,0.1488120184810615,-13.417663008402856,-0.559114947963975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94345238523164,2.4918645846128635,8.633271146852262,371.7875288650251,3.094884930844879,1.218262864544253,9.095657751962326,351.8721741177412,0.0467098125801883,0.0570581053533832,-0.0997253580805141,0.5539551798918477,-8.74577866702383,0.7776696668186991,-9.879947334077956,1.2736017200686105,3.2213603316683352,4.674270729270728,-0.1840144741298983,2.93252,0.0,-22760.7919,-2845.0989875
calculation174,True,10,8,0,2,0.8,0.0,0.2,6.200000000000001,1.6020000000000003,1.298,57.896,6.0,0.104,0.0431432973805854,0.5004024235381879,0.4554859150035952,0.1021141356915849,1,0,1,2,0.0,0.16,0.0,0.6400000000000001,0.0,0.04,0.3,1.0,0.200000000000001,-0.7999999999999989,-1.799999999999999,1.299999999999999,-27821.5325,-2782.1532500000003,-7.392652,10,2.544354,12.628681,3.505692,90.0,90.0,90.0,112.64431696467618,11.264431696467618,4.96341350299526,1.3778318583027362,1.3778318583027362,-0.002533,-0.002772,0.00121,0.0,-0.0,0.0,2.18697110541,0.003982,2.7470070000000004,7.619471000000001,2.145152,0.2747007,0.7619471000000001,FiM,0.927306125,0.3685036250000001,1.271050522214886,0.0,0.0,0.0,0.100511,-0.100511,0.005983,1.1903038840835989,0.2949682621233559,0.456476,0.2676025506016151,14.88596325,0.1564994936155946,0.1140367499999999,0.1564994936155944,0.0,0.0,0.0,0.0,13.4561465,0.0003295000000003,-0.4561465,0.0003294999999999,0.1140367499999999,0.57018325,0.4561465,system_183,57.90241983507502,-2.075362778122177,9.544077916589456,814.6367231871371,57.9378149200844,-1.8578757808298367,9.443742649900669,782.0781135038366,5.23564846965989,3.9182494192417576,0.1439167299446688,24.76228643052488,-9.521315126810796,22.07126022902638,-9.512174632939924,-0.2174869972923403,2.089870019509216,14.378729965901542,0.0,3674.115025634252,1.9432688926469308,15.74466703181033,0.0,5201.944476065051,-0.0089789460527472,-0.0205942072340659,0.0,-0.3157926743419646,0.0,-0.3560224515210491,0.0,-1.3659370659087884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.046170345865109,1.5542511597056048,9.246107827207362,322.8639249446569,6.19330297732489,0.8917606132593654,9.39172114694307,329.4900238795133,0.1533515716906593,0.1166944876170329,0.1357438215080896,1.3806060454522129,-10.105240364272762,1.6066436139021991,-10.49216458917112,0.6624905464462394,5.70658376973027,4.239751632367632,0.1474746304104374,4.14254,0.0,-27788.0525,-2778.8052500000003
calculation175,True,8,3,3,2,0.375,0.375,0.25,7.125,1.75,1.2975,60.04125,7.375,0.159687194226713,0.0505022829367289,1.0821955300387671,0.985056822321508,0.0969196009576307,1,1,1,3,0.140625,0.09375,0.09375,0.140625,0.140625,0.0625,-0.125,0.5,1.125,0.125,-0.875,0.375,-26708.0997,-3338.5124625,-6.610974,26,2.748862,2.748863,12.248767,90.0,90.0,90.0,92.55468493770935,11.569335617213673,1.0000003637869053,4.455941040328689,4.455941040328689,0.001969,0.001969,0.001621,0.0,0.0,-0.0,-2.9688333028019995,0.0003479999999999,4.565411999999999,5.21294,3.561219,0.5706764999999999,0.6516175,FM,1.384462,1.2643906666666669,1.6419969008444837,0.305299,0.305299,0.2214685974233518,0.0718285,-0.0718285,0.0309815,1.7094806247152663,0.9115514723925836,0.409606,0.2173523340037078,15.127578,0.1834763335928279,-0.127578,0.1834763335928279,17.800008666666667,0.1482383720124076,0.1999913333333333,0.1482383720124074,13.1086195,0.0964555000000002,-0.1086195,0.0964555,-0.3275693333333333,-0.0189584999999999,0.3086108333333333,system_184,21.382325224516965,-1.9974077567811612,9.428554874531194,834.0317642561313,21.43632914040081,-1.1266808852229695,9.08141195811872,718.168326430515,2.300150794056841,2.577332846474828,-0.0568289045840392,10.51160631258179,-8.936416119912334,6.81524594303922,-8.910514662547614,-0.870726871558192,1.356561657804057,3.7041998412764423,11.00595473567259,-933.9379551758124,1.3274366416501018,2.836597762241223,11.447874247365808,-838.5339730125488,-0.0155491689870129,0.002395720335964,0.0,0.2626406474036629,-16.102408374747185,0.3267181243742399,-15.250769456903294,0.8676020790352199,19.28745403516254,19.42842560038389,-3.4417143772575245,-3.0979327359582096,9.707487842236937,9.626403869880042,1256.1493767182117,1204.1788242245684,0.8972396617253232,2.276953581980818,-0.4346660125344356,13.51326657514566,12.5381963156368,-8.928859899580718,-8.790510955436202,-0.3437816412993149,6.09368425568376,2.7473663879729777,7.71033566611094,441.17942002923263,6.139574736995846,2.567485799916517,7.976172955028778,402.5422070001957,0.197488402044505,0.1988235711484015,-0.0033689850274761,1.1253084671176223,-7.2814854173819645,1.2121675307814723,-7.791309944118426,0.1798805880564602,3.886412493506492,5.422706265734266,-0.1650310638375692,2.31424,0.0,-26675.0597,-3334.3824625
